2025	6	4	19	11	0	2.8
2025	6	5	16.4	12.3	21.3	0
2025	6	6	19.7	11.6	3	4.3
2025	6	7	16.7	11.5	5.6	0.5
2025	6	8	17.2	10.6	0	8.4
2025	6	9	19.4	6.7	0	9.8
2025	6	10	18.6	8.9	0	5.9
2025	6	11	25.4	11.2	0	10.6
2025	6	12	28	15.5	1	9.8
2025	6	13	30	16.3	47.4	12
2025	6	14	21.2	16.1	0	3.9
2025	6	15	20.3	13.4	0.2	10.7
2025	6	16	24.4	11.8	0	9.6
2025	6	17	27.1	11.9	0	12.4
2025	6	18	26.3	12.3	0.2	15.3
2025	6	19	28.7	12.4	0	15.3
2025	6	20	29.1	15.1	0	13.2
2025	6	21	31.2	15.9	0	12.7
2025	6	22	25.5	17.3	0.2	9.4
2025	6	23	21	16	0	7.7
2025	6	24	26.4	9.7	0.2	13.6
2025	6	25	30.4	14.5	8	8.7
2025	6	26	22.4	16.9	4.2	2.1
2025	6	27	24.1	16.9	0	1.3
2025	6	28	24.9	15.7	0.2	5.3
2025	6	29	26.5	15.7	0.2	8.9
2025	6	30	32.9	17.3	0	15.1
2025	7	1	33.2	21.2	0	15.2
2025	7	2	25	15.8	3.6	8.8
2025	7	3	22.6	10.7	0.2	15
2025	7	4	25.2	10.8	0	14.5
2025	7	5	23.4	10.3	7.8	4.1
2025	7	6	20	14.2	4.6	0.8
2025	7	7	18.2	13.3	3.6	3.9
2025	7	8	19.6	12	0	10.5
2025	7	9	24.9	9.3	0	15.1
2025	7	10	26.7	11.7	0	13.8
2025	7	11	27.7	14.1	0	15
2025	7	12	27.3	14.4	0	14.6
2025	7	13	29.8	14	5.3	13.8
2025	7	14	25	15.4	0.6	4.9
2025	7	15	21.8	13.2	1.8	6.8
2025	7	16	19.8	15.5	14.7	1
2025	7	17	25.5	16.8	0.2	5.2
2025	7	18	29.5	16.9	1	5.8
2025	7	19	23.2	17.7	8.9	3.1
2025	7	20	22.5	15.5	13.9	4.2
2025	7	21	21.2	15	7.3	2.9
2025	7	22	20.7	14.5	1.8	1.9
2025	7	23	19.7	13.9	8.3	2.2
2025	7	24	22.4	15.1	4.4	5.9
2025	7	25	25	16.4	0.4	9.1
2025	7	26	23	13.8	0	6
2025	7	27	20.3	15.9	0	2.3
2025	7	28	22.4	13.7	0.2	4.2
2025	7	29	20.5	11.1	3.4	1.6
2025	7	30	22.7	15.4	3.6	4
2025	7	31	21.7	14.1	3.4	4.7
2025	8	1	20	15.4	0.2	4.4
2025	8	2	19.7	12	0	6.7
2025	8	3	21.7	9.2	0	7.8
2025	8	4	27.4	17.2	0.8	4.4
2025	8	5	20.1	14.8	0.2	10.7
2025	8	6	24.3	9.9	0	11
2025	8	7	27.3	13.7	0	6.1
2025	8	8	24.6	16.4	0	6.7
2025	8	9	23.3	13.1	0.2	11.9
2025	8	10	26	10.6	0	12.9
2025	8	11	29.3	13.7	0	13.1
2025	8	12	30.7	16.5	0	13.5
2025	8	13	29.7	16.3	0.2	2.4
2025	8	14	26.4	17.1	0.2	6.1
2025	8	15	28.6	13.3	0	11.7
2025	8	16	24.7	15.7	0	9.4
2025	8	17	25.2	12.2	0	13.4
2025	8	18	26	14	0	11.7
2025	8	19	25.5	14.8	3.4	3.9
2025	8	20	21.5	16.2	0.2	1.3
2025	8	21	22.3	13.4	0	8.6
2025	8	22	20.6	10.8	0.2	6.5
2025	8	23	22.7	8.4	0	7.3
2025	8	24	23	9	0	13.1
2025	8	25	27.5	9.9	0	12.5
2025	8	26	25.4	16.5	0	4.6
2025	8	27	24.1	13.6	0.6	6.5
2025	8	28	22.7	13.4	1.6	3.1
2025	8	29	20.2	12.7	5.6	2.9
2025	8	30	22.4	11.8	2.4	6.2
2025	8	31	19.7	14.4	0.2	3.2
2025	9	1	21	11.5	3.8	4.2
2025	9	2	19.7	11	1.2	1
2025	9	3	22	15.7	5.6	1.5
2025	9	4	20.3	13.1	1.2	6.4
2025	9	5	21.5	10.5	0.2	7.6
2025	9	6	24.1	11.4	0	11.7
2025	9	7	28.3	14.2	0	7.6
2025	9	8	21.2	14.4	0.2	7.3
2025	9	9	21.6	9.1	0.8	8
2025	9	10	17.5	9.9	4.6	0.2
2025	9	11	19.7	11.6	1	5.2
2025	9	12	20.8	10.1	0	8
2025	9	13	19.7	11.9	3.8	3.6
2025	9	14	20.6	8.6	0.4	1.2
2025	9	15	19.8	13.8	0	6.1
2025	9	16	19	11.5	0	3.6
2025	9	17	22.1	11	0	5.4
2025	9	18	22.5	12.4	0.4	2.4
2025	9	19	30.8	11.6	0	11.4
2025	9	20	23	17.9	6.7	2.1
2025	9	21	17.9	10.9	0.2	6.5
2025	9	22	16	8.1	0	5
2025	9	23	16	8.7	0.6	2.2
2025	9	24	13.6	10.1	0.2	0
2025	9	25	13.4	9.1	0	0.3
2025	9	26	12.5	8.3	0	0.1
2025	9	27	16.3	4.8	0	3
2025	9	28	19.1	6.8	0.2	10.1
2025	9	29	19.4	9.5	0	5.7
2025	9	30	18.6	7.1	0	9.4
2025	10	1	18.6	7.1	0	5.8
2025	10	2	18	7.3	0	3.6
2025	10	3	18.5	11.8	13.4	0
2025	10	4	15.1	10.4	7	5.4
2025	10	5	16.2	8.9	0.2	7.1
2025	10	6	14.6	8.7	0	0
2025	10	7	18.2	11.9	0.2	3.9
2025	10	8	16.9	7.1	0.2	4.2
2025	10	9	17.3	10	0	1.7
2025	10	10	13.6	7	0	0
2025	10	11	16.7	11.3	0.2	4.1
2025	10	12	16.7	7.4	0.2	9.5
2025	10	13	15.3	8.9	0	0
2025	10	14	16.1	9.5	0	3.5
2025	10	15	16	9.7	0	1.4
2025	10	16	16.2	8.5	0	1.6
2025	10	17	17	7.2	0	4.2
2025	10	18	15	5.5	0	6
2025	10	19	14.1	8.8	3.2	0
2025	10	20	16	11.3	3.8	1.2
2025	10	21	15.9	10.2	0.2	3.7
2025	10	22	16.3	9.9	4.4	3.5
2025	10	23	12.6	8.6	17.5	0.5
2025	10	24	11.7	4.8	1.8	5.2
2025	10	25	13	7.8	11.7	3.6
2025	10	26	12.1	5.6	4.6	5.2
2025	10	27	13.8	8	0.4	5.3
2025	10	28	14	9.4	0	0.7
2025	10	29	13	8.2	5	0
2025	10	30	12.9	4.6	0	5.3
2025	10	31	15	9.3	0.2	1.9
2025	11	1	15.3	10.7	7.9	2.3
2025	11	2	12.6	8.3	0.8	2.7
2025	11	3	15.6	6	0.2	1.4
2025	11	4	14.8	8.9	0	2.5
2025	11	5	15.5	11.9	1.2	0.6
2025	11	6	14.9	11.2	0.4	0.1
2025	11	7	14.3	11.4	0.4	0.2
2025	11	8	15.4	11.2	0	2.5
2025	11	9	13.1	4.7	0	5.1
2025	11	10	10.8	8.1	4.4	0
2025	11	11	14.4	7.6	0	2.8
2025	11	12	14.2	10.1	0	3.5
2025	11	13	15.5	10.1	0.6	0
2025	11	14	19.1	13.3	0.4	1.2
2025	11	15	13.4	8.1	1.6	0.1
2025	11	16	12.4	6.2	0.2	1.6
2025	11	17	9.2	4.6	1	3.8
2025	11	18	6.5	-0.7	2.2	0.3
2025	11	19	6.4	3.8	9.6	1
2025	11	20	4.8	1	1.6	5.4
2025	11	21	4.1	-0.9	1.6	2.8
2025	11	22	3.1	-4.6	11.5	2.6
2025	11	23	8.1	-0.4	2.6	0
2025	11	24	9.2	4.8	6.2	3
2025	11	25	7.7	5.4	2.4	2
2025	11	26	8.3	2.3	0	5.7
2025	11	27	9.8	0.8	1.8	0.4
2025	11	28	11.2	7.2	2.8	0.5
2025	11	29	11	5.1	4.2	0
2025	11	30	8.5	4.3	0	3.3
2025	12	1	7.2	1.8	0.4	0
2025	12	2	9.6	5.9	0	1.1
2025	12	3	8.1	2.5	0.2	1.2
2025	12	4	9.2	4.2	0.2	1.9
2025	12	5	9.1	-1	3	3.9
2025	12	6	12.1	5.1	4	2.3
2025	12	7	14.4	8.9	10.9	0
2025	12	8	14.2	12.5	1.2	0
2025	12	9	14.3	9.8	0.2	1.2
2025	12	10	12.9	8.8	0	1.4
2025	12	11	9.7	2.9	0	0
2025	12	12	10.6	8.5	0	0.2
2025	12	13	10.7	6.5	0	1.9
2025	12	14	8.1	6.7	0	0
2025	12	15	10.6	4.5	0	1.9
2025	12	16	11.8	8.5	0.4	1.7
2025	12	17	8.8	5.6	0.8	1.4
2025	12	18	13.2	4.9	6.9	0.8
2025	12	19	10.1	6	0	0.8
2025	12	20	9.3	3.7	2	0
2025	12	21	10.8	7.7	1.2	0
2025	12	22	8.7	6	0.4	0.1
2025	12	23	6.6	2	0	0
2025	12	24	4.1	-0.1	0	4.3
2025	12	25	0.2	-2.6	0	4.4
2025	12	26	1.9	-4.6	0	7.2
2025	12	27	4	-3.6	0	7.2
2025	12	28	3.4	-1.6	0	0
2025	12	29	3.4	-4.2	0	6.9
2025	12	30	5.5	-0.5	0	7
2025	12	31	5.9	-1.8	0	5.4
